DatefirstseenSrcIPAddrDstIPAddrInByteOutByte
2020-02-2511:58:11.640,192.168.250.50,192.168.250.1,128,0
2020-02-2511:58:11.660,192.168.250.1,192.168.250.50,690,0
2020-02-2511:57:56.960,192.168.250.3,192.168.0.4,360,0
2020-02-2511:57:56.960,192.168.250.3,172.17.23.194,360,0
2020-02-2511:57:56.960,192.168.250.3,192.168.0.4,360,0
2020-02-2511:58:12.250,192.168.250.27,192.168.250.1,142,0
2020-02-2511:58:12.250,192.168.250.1,192.168.250.27,142,0
2020-02-2511:57:28.140,192.168.250.50,77.111.247.11,2865,0
2020-02-2511:57:28.180,77.111.247.11,217.15.20.194,9297,0
2020-02-2511:58:14.310,192.168.250.3,192.168.0.4,180,0
2020-02-2511:58:11.670,104.16.19.35,217.15.20.194,5039,0
2020-02-2511:58:11.660,192.168.250.50,104.16.19.35,14875,0
2020-02-2511:58:15.320,192.168.0.4,217.15.20.194,192,0
2020-02-2511:56:10.250,13.94.251.244,217.15.20.194,7545,0
2020-02-2511:55:17.470,68.232.34.200,217.15.20.194,11443,0
2020-02-2511:55:17.430,192.168.250.27,68.232.34.200,2673,0
2020-02-2511:58:18.470,192.168.250.68,35.222.85.5,415,0
2020-02-2511:58:18.610,35.222.85.5,217.15.20.194,476,0
2020-02-2511:58:18.770,192.168.250.3,192.168.250.1,142,0
2020-02-2511:58:18.770,192.168.250.1,192.168.250.3,322,0
2020-02-2511:58:18.770,192.168.250.3,192.168.250.1,124,0
2020-02-2511:58:18.770,192.168.250.1,192.168.250.3,124,0
2020-02-2511:58:18.770,192.168.250.3,192.168.250.1,140,0
2020-02-2511:58:18.770,192.168.250.1,192.168.250.3,140,0
2020-02-2511:54:22.410,74.125.205.17,217.15.20.194,5426,0
2020-02-2511:54:22.410,192.168.250.27,74.125.205.17,4404,0
2020-02-2511:58:27.210,192.168.250.50,192.168.250.1,112,0
2020-02-2511:58:27.220,192.168.250.1,192.168.250.50,616,0
2020-02-2511:58:27.820,192.168.250.57,192.168.250.1,142,0
2020-02-2511:58:27.820,192.168.250.1,192.168.250.57,142,0
2020-02-2511:58:29.300,192.168.250.57,192.168.250.1,134,0
2020-02-2511:58:29.310,192.168.250.1,192.168.250.57,452,0
2020-02-2511:58:29.310,192.168.250.57,173.194.222.94,2453,0
2020-02-2511:58:29.320,173.194.222.94,217.15.20.194,5269,0
2020-02-2511:58:14.310,192.168.250.3,172.17.23.194,360,0
2020-02-2511:58:18.700,92.118.38.58,217.15.20.194,1031,0
2020-02-2511:58:18.700,192.168.250.3,92.118.38.58,972,0
2020-02-2511:58:27.250,140.82.118.3,217.15.20.194,6954,0
2020-02-2511:58:27.220,192.168.250.50,140.82.118.3,3101,0
2020-02-2511:58:31.110,192.168.250.62,192.168.250.1,152,0
2020-02-2511:58:31.110,192.168.250.1,192.168.250.62,152,0
2020-02-2511:58:31.300,140.82.118.3,217.15.20.194,6952,0
2020-02-2511:58:31.270,192.168.250.50,140.82.118.3,3396,0
2020-02-2511:58:32.650,192.168.250.50,192.168.250.1,180,0
2020-02-2511:58:32.680,192.168.250.1,192.168.250.50,624,0
2020-02-2511:55:32.980,68.232.34.200,217.15.20.194,11356,0
2020-02-2511:55:32.940,192.168.250.57,68.232.34.200,2754,0
2020-02-2511:56:33.650,168.63.23.50,217.15.20.194,7408,0
2020-02-2511:56:33.620,192.168.250.57,168.63.23.50,2415,0
2020-02-2511:56:28.030,52.114.142.2,217.15.20.194,5879,0
2020-02-2511:58:37.340,192.168.250.41,192.168.250.1,122,0
2020-02-2511:58:37.350,192.168.250.1,192.168.250.41,586,0
2020-02-2511:56:30.620,52.114.158.91,217.15.20.194,5377,0
2020-02-2511:58:23.840,192.168.250.3,192.168.0.4,360,0
2020-02-2511:57:30.490,192.168.250.50,52.188.42.235,3827,0
2020-02-2511:57:30.620,52.188.42.235,217.15.20.194,7089,0
2020-02-2511:58:39.940,140.82.118.3,217.15.20.194,7279,0
2020-02-2511:58:39.900,192.168.250.50,140.82.118.3,3460,0
2020-02-2511:58:27.330,192.168.250.3,192.168.0.4,360,0
2020-02-2511:58:27.330,192.168.250.3,172.17.23.194,360,0
2020-02-2511:58:27.330,192.168.250.3,192.168.0.4,360,0
2020-02-2511:56:33.610,192.168.250.57,168.63.23.50,2397,0
2020-02-2511:56:33.620,192.168.250.57,168.63.23.50,2430,0
2020-02-2511:58:42.510,192.168.250.57,192.168.250.1,130,0
2020-02-2511:58:42.530,192.168.250.1,192.168.250.57,1070,0
2020-02-2511:58:42.540,192.168.250.57,192.168.250.1,303,0
2020-02-2511:58:42.540,192.168.250.1,192.168.250.57,797,0
2020-02-2511:56:33.650,168.63.23.50,217.15.20.194,7372,0
2020-02-2511:56:33.650,168.63.23.50,217.15.20.194,7363,0
2020-02-2511:58:42.780,173.194.168.65,217.15.20.194,160,0
2020-02-2511:58:42.780,192.168.250.247,173.194.168.65,314,0
2020-02-2511:58:42.790,173.194.168.132,217.15.20.194,160,0
2020-02-2511:58:42.790,192.168.250.247,173.194.168.132,236,0
2020-02-2511:58:43.250,209.17.96.234,217.15.20.194,128,0
2020-02-2511:58:43.250,192.168.250.250,209.17.96.234,88,0
2020-02-2511:58:39.760,192.168.250.50,140.82.118.5,3580,0
2020-02-2511:58:39.780,192.168.250.50,140.82.118.5,2444,0
2020-02-2511:58:32.680,192.168.250.50,140.82.118.5,3100,0
2020-02-2511:58:39.780,192.168.250.50,140.82.118.5,2356,0
2020-02-2511:58:32.720,140.82.118.5,217.15.20.194,7211,0
2020-02-2511:58:39.790,140.82.118.5,217.15.20.194,5019,0
2020-02-2511:58:39.810,140.82.118.5,217.15.20.194,7911,0
2020-02-2511:58:39.810,140.82.118.5,217.15.20.194,2769,0
2020-02-2511:58:44.260,192.168.250.3,192.168.250.1,186,0
2020-02-2511:58:44.260,192.168.250.1,192.168.250.3,995,0
2020-02-2511:58:44.270,192.168.250.3,93.92.192.5,2865,0
2020-02-2511:58:44.270,93.92.192.5,217.15.20.194,2528,0
2020-02-2511:57:59.910,192.168.250.50,77.111.247.11,3379,0
2020-02-2511:58:00.270,192.168.250.50,77.111.247.11,6895,0
2020-02-2511:57:59.560,192.168.250.50,77.111.247.11,4546,0
2020-02-2511:57:59.950,77.111.247.11,217.15.20.194,2750,0
2020-02-2511:57:59.600,77.111.247.11,217.15.20.194,8383,0
2020-02-2511:58:00.310,77.111.247.11,217.15.20.194,4244,0
2020-02-2511:58:45.710,140.82.118.3,217.15.20.194,7210,0
2020-02-2511:58:45.680,192.168.250.50,140.82.118.3,3396,0
2020-02-2511:58:47.080,173.194.168.133,217.15.20.194,160,0
2020-02-2511:58:47.080,192.168.250.247,173.194.168.133,314,0
2020-02-2511:58:48.920,172.253.3.2,217.15.20.194,160,0
2020-02-2511:58:48.920,192.168.250.247,172.253.3.2,236,0
2020-02-2511:58:50.110,192.168.250.3,192.168.250.1,142,0
2020-02-2511:58:50.110,192.168.250.1,192.168.250.3,322,0
2020-02-2511:58:50.110,192.168.250.3,192.168.250.1,124,0
2020-02-2511:58:50.110,192.168.250.1,192.168.250.3,124,0
2020-02-2511:58:50.110,192.168.250.3,192.168.250.1,140,0
2020-02-2511:58:50.110,192.168.250.1,192.168.250.3,140,0
2020-02-2511:58:51.460,172.217.42.15,217.15.20.194,160,0
2020-02-2511:58:51.460,192.168.250.247,172.217.42.15,236,0
2020-02-2511:58:30.990,192.168.250.27,62.128.100.39,618,0
2020-02-2511:58:31.010,62.128.100.39,217.15.20.194,311,0
2020-02-2511:58:56.140,192.168.250.41,192.168.250.1,120,0
2020-02-2511:58:56.140,192.168.250.1,192.168.250.41,416,0
2020-02-2511:58:13.420,77.111.247.11,217.15.20.194,9270,0
2020-02-2511:58:13.380,192.168.250.50,77.111.247.11,2865,0
2020-02-2511:58:59.320,173.194.168.2,217.15.20.194,160,0
2020-02-2511:58:59.320,192.168.250.247,173.194.168.2,236,0
2020-02-2511:58:44.870,192.168.250.3,172.17.23.194,360,0
2020-02-2511:58:54.880,192.168.250.3,62.181.38.195,708,0
2020-02-2511:58:54.880,192.168.250.3,62.181.38.195,707,0
2020-02-2511:58:54.880,62.181.38.195,217.15.20.194,2094,0
2020-02-2511:58:54.880,62.181.38.195,217.15.20.194,2089,0
2020-02-2511:58:53.760,192.168.250.3,62.181.38.195,69538,0
2020-02-2511:58:54.880,192.168.250.3,62.181.38.195,979,0
2020-02-2511:58:54.880,192.168.250.3,62.181.38.195,980,0
2020-02-2511:58:54.880,192.168.250.3,62.181.38.195,980,0
2020-02-2511:58:54.880,62.181.38.195,217.15.20.194,3230,0
2020-02-2511:58:53.760,62.181.38.195,217.15.20.194,5468,0
2020-02-2511:58:54.880,62.181.38.195,217.15.20.194,3233,0
2020-02-2511:58:54.880,62.181.38.195,217.15.20.194,3231,0
2020-02-2511:58:50.030,92.118.38.58,217.15.20.194,1031,0
2020-02-2511:58:50.030,192.168.250.3,92.118.38.58,972,0
2020-02-2511:58:41.050,192.168.250.27,195.122.177.150,826,0
2020-02-2511:58:41.140,195.122.177.150,217.15.20.194,359,0
2020-02-2511:59:03.240,209.17.96.234,217.15.20.194,457,0
2020-02-2511:59:03.240,192.168.250.250,209.17.96.234,276,0
2020-02-2511:59:03.360,192.168.250.62,192.168.250.1,152,0
2020-02-2511:59:03.360,192.168.250.1,192.168.250.62,152,0
2020-02-2511:59:04.390,192.168.250.35,192.168.250.1,130,0
2020-02-2511:59:04.400,192.168.250.1,192.168.250.35,682,0
2020-02-2511:59:04.550,192.168.250.35,192.168.250.1,132,0
2020-02-2511:59:04.670,192.168.250.1,192.168.250.35,720,0
2020-02-2511:56:00.850,17.248.150.105,217.15.20.194,14413,0
2020-02-2511:56:00.810,192.168.250.41,17.248.150.105,6284,0
2020-02-2511:59:04.950,192.168.250.41,192.168.250.1,140,0
2020-02-2511:59:04.960,192.168.250.1,192.168.250.41,798,0
2020-02-2511:59:04.970,95.163.255.230,217.15.20.194,132,0
2020-02-2511:59:04.970,192.168.250.247,95.163.255.230,308,0
2020-02-2511:56:03.340,17.248.150.24,217.15.20.194,27601,0
2020-02-2511:56:03.300,192.168.250.41,17.248.150.24,77299,0
2020-02-2511:58:58.620,192.168.250.50,77.111.247.41,204,0
2020-02-2511:59:08.650,192.168.250.41,192.168.250.1,112,0
2020-02-2511:59:08.660,192.168.250.1,192.168.250.41,488,0
2020-02-2511:56:10.400,68.232.34.200,217.15.20.194,11408,0
2020-02-2511:56:10.360,192.168.250.41,68.232.34.200,3062,0
2020-02-2511:59:17.260,192.168.250.27,192.168.250.1,132,0
2020-02-2511:59:17.270,192.168.250.1,192.168.250.27,1062,0
2020-02-2511:59:17.270,192.168.250.27,192.168.250.1,304,0
2020-02-2511:59:17.270,192.168.250.1,192.168.250.27,793,0
2020-02-2511:59:17.410,192.168.250.27,192.168.250.1,158,0
2020-02-2511:59:17.420,192.168.250.1,192.168.250.27,1076,0
2020-02-2511:59:17.420,192.168.250.27,192.168.250.1,317,0
2020-02-2511:59:17.420,192.168.250.1,192.168.250.27,880,0
2020-02-2511:59:11.840,192.168.250.50,77.111.247.41,204,0
2020-02-2511:59:21.500,192.168.250.3,192.168.250.1,142,0
2020-02-2511:59:21.500,192.168.250.1,192.168.250.3,322,0
2020-02-2511:59:21.510,192.168.250.3,192.168.250.1,124,0
2020-02-2511:59:21.510,192.168.250.1,192.168.250.3,124,0
2020-02-2511:59:21.510,192.168.250.3,192.168.250.1,140,0
2020-02-2511:59:21.510,192.168.250.1,192.168.250.3,140,0
2020-02-2511:59:21.610,192.168.250.3,3.90.205.6,9730,0
2020-02-2511:57:26.070,17.253.123.202,217.15.20.194,5828,0
2020-02-2511:59:21.610,3.90.205.6,217.15.20.194,1569,0
2020-02-2511:57:26.060,192.168.250.40,17.253.123.202,2185,0
2020-02-2511:59:22.800,192.168.250.27,192.168.250.1,122,0
2020-02-2511:59:22.800,192.168.250.1,192.168.250.27,576,0
2020-02-2511:57:28.870,17.253.123.204,217.15.20.194,30160,0
2020-02-2511:57:28.840,192.168.250.60,17.253.123.204,2946,0
2020-02-2511:51:05.980,192.168.250.59,17.248.150.104,3022,0
2020-02-2511:51:06.300,192.168.250.59,17.248.150.104,4008,0
2020-02-2511:51:06.020,17.248.150.104,217.15.20.194,12964,0
2020-02-2511:51:06.340,17.248.150.104,217.15.20.194,3144,0
2020-02-2511:59:21.440,92.118.38.58,217.15.20.194,1031,0
2020-02-2511:59:21.440,192.168.250.3,92.118.38.58,972,0
2020-02-2511:59:32.740,192.168.250.57,192.168.250.1,132,0
2020-02-2511:59:32.760,192.168.250.1,192.168.250.57,1062,0
2020-02-2511:59:32.760,192.168.250.57,192.168.250.1,304,0
2020-02-2511:59:32.760,192.168.250.1,192.168.250.57,793,0
2020-02-2511:59:32.910,192.168.250.57,192.168.250.1,158,0
2020-02-2511:59:32.920,192.168.250.1,192.168.250.57,1076,0
2020-02-2511:59:32.920,192.168.250.57,192.168.250.1,317,0
2020-02-2511:59:32.920,192.168.250.1,192.168.250.57,880,0
2020-02-2511:59:33.040,192.168.250.59,192.168.250.1,118,0
2020-02-2511:59:33.080,192.168.250.1,192.168.250.59,658,0
2020-02-2511:59:33.310,192.168.250.59,192.168.250.1,146,0
2020-02-2511:59:33.310,192.168.250.1,192.168.250.59,146,0
2020-02-2511:51:04.150,192.168.250.59,192.168.250.1,207,0
2020-02-2511:51:04.150,192.168.250.1,192.168.250.59,207,0
2020-02-2511:51:04.160,192.168.250.59,192.168.250.1,207,0
2020-02-2511:51:04.160,192.168.250.59,192.168.250.1,204,0
2020-02-2511:51:04.160,192.168.250.59,192.168.250.1,264,0
2020-02-2511:51:04.160,192.168.250.59,192.168.250.1,264,0
2020-02-2511:51:04.160,192.168.250.59,192.168.250.1,261,0
2020-02-2511:59:33.320,192.168.250.59,192.168.250.1,146,0
2020-02-2511:59:33.320,192.168.250.59,192.168.250.1,126,0
2020-02-2511:59:33.320,192.168.250.59,192.168.250.1,136,0
2020-02-2511:59:33.320,192.168.250.59,192.168.250.1,132,0
2020-02-2511:51:04.160,192.168.250.1,192.168.250.59,207,0
2020-02-2511:51:04.160,192.168.250.1,192.168.250.59,204,0
2020-02-2511:51:04.160,192.168.250.1,192.168.250.59,264,0
2020-02-2511:51:04.160,192.168.250.1,192.168.250.59,264,0
2020-02-2511:51:04.160,192.168.250.1,192.168.250.59,261,0
2020-02-2511:59:33.330,192.168.250.1,192.168.250.59,136,0
2020-02-2511:59:33.370,192.168.250.1,192.168.250.59,1068,0
2020-02-2511:59:33.370,192.168.250.1,192.168.250.59,620,0
2020-02-2511:59:33.380,192.168.250.1,192.168.250.59,1066,0
2020-02-2511:59:33.400,192.168.250.59,192.168.250.1,168,0
2020-02-2511:59:33.400,192.168.250.1,192.168.250.59,120,0
2020-02-2511:59:33.400,192.168.250.59,192.168.250.1,168,0
2020-02-2511:59:33.400,192.168.250.1,192.168.250.59,120,0
2020-02-2511:51:04.630,192.168.250.59,17.253.54.251,228,0
2020-02-2511:59:33.410,192.168.250.59,54.236.152.224,4461,0
2020-02-2511:51:04.670,17.253.54.251,217.15.20.194,228,0
2020-02-2511:59:33.530,54.236.152.224,217.15.20.194,5484,0
2020-02-2511:51:04.670,192.168.250.59,17.253.38.253,228,0
2020-02-2511:59:34.080,192.168.250.59,54.236.152.224,4204,0
2020-02-2511:59:34.210,54.236.152.224,217.15.20.194,1015,0
2020-02-2511:59:35.610,192.168.250.62,192.168.250.1,152,0
2020-02-2511:59:35.610,192.168.250.1,192.168.250.62,152,0
2020-02-2511:50:58.320,192.168.250.41,52.114.75.69,4713,0
2020-02-2511:58:45.560,192.168.250.50,140.82.118.5,3646,0
2020-02-2511:58:45.540,192.168.250.50,140.82.118.5,2500,0
2020-02-2511:58:45.540,192.168.250.50,140.82.118.5,2439,0
2020-02-2511:58:52.070,192.168.250.50,140.82.118.5,1676,0
2020-02-2511:58:45.570,192.168.250.50,140.82.118.5,3151,0
2020-02-2511:58:45.570,140.82.118.5,217.15.20.194,7969,0
2020-02-2511:58:45.570,140.82.118.5,217.15.20.194,2821,0
2020-02-2511:58:45.600,140.82.118.5,217.15.20.194,9063,0
2020-02-2511:58:52.110,140.82.118.5,217.15.20.194,1742,0
2020-02-2511:58:45.590,140.82.118.5,217.15.20.194,8374,0
2020-02-2511:59:10.500,192.168.250.50,52.188.42.235,3786,0
2020-02-2511:59:10.610,52.188.42.235,217.15.20.194,7037,0
2020-02-2511:53:50.320,192.168.250.41,52.114.128.43,95202,0
2020-02-2511:59:44.510,192.168.250.3,192.168.250.1,186,0
2020-02-2511:59:44.510,192.168.250.1,192.168.250.3,995,0
2020-02-2511:59:44.520,192.168.250.3,93.92.192.5,2969,0
2020-02-2511:59:44.520,93.92.192.5,217.15.20.194,2528,0
2020-02-2511:59:22.840,192.168.250.27,195.122.177.150,602,0
2020-02-2511:59:22.880,195.122.177.150,217.15.20.194,359,0
2020-02-2511:51:05.360,192.168.250.59,35.169.103.253,3230,0
2020-02-2511:51:05.490,35.169.103.253,217.15.20.194,5648,0
2020-02-2511:59:52.970,192.168.250.3,192.168.250.1,142,0
2020-02-2511:59:52.970,192.168.250.1,192.168.250.3,322,0
2020-02-2511:59:52.970,192.168.250.3,192.168.250.1,124,0
2020-02-2511:59:52.970,192.168.250.1,192.168.250.3,124,0
2020-02-2511:59:52.970,192.168.250.3,192.168.250.1,140,0
2020-02-2511:59:52.970,192.168.250.1,192.168.250.3,140,0
2020-02-2511:08:10.950,192.168.250.3,37.235.209.151,456,0
2020-02-2511:08:10.960,37.235.209.151,217.15.20.194,456,0
2020-02-2511:59:55.750,192.168.250.27,192.168.250.1,146,0
2020-02-2511:59:55.760,192.168.250.1,192.168.250.27,450,0
2020-02-2511:58:56.140,192.168.250.41,77.88.21.37,4241,0
2020-02-2511:58:56.160,77.88.21.37,217.15.20.194,6643,0
2020-02-2511:59:58.770,93.158.163.31,217.15.20.194,138,0
2020-02-2511:59:58.770,192.168.250.247,93.158.163.31,236,0
2020-02-2511:59:58.820,141.8.188.122,217.15.20.194,138,0
2020-02-2511:59:58.820,141.8.188.122,217.15.20.194,138,0
2020-02-2511:59:58.820,192.168.250.247,141.8.188.122,170,0
2020-02-2511:59:58.820,192.168.250.247,141.8.188.122,236,0
2020-02-2512:00:00.010,192.168.250.41,192.168.250.1,120,0
2020-02-2512:00:00.010,192.168.250.1,192.168.250.41,384,0
2020-02-2512:00:00.130,192.168.250.41,192.168.250.1,140,0
2020-02-2512:00:00.140,192.168.250.1,192.168.250.41,426,0
2020-02-2511:57:08.830,192.168.250.41,64.233.165.94,2271,0
2020-02-2511:57:36.500,192.168.250.41,104.16.122.127,6911,0
2020-02-2511:57:36.510,104.16.122.127,217.15.20.194,5851,0
2020-02-2511:57:08.850,64.233.165.94,217.15.20.194,2806,0
2020-02-2512:00:00.340,192.168.250.41,192.168.250.1,136,0
2020-02-2512:00:00.350,192.168.250.1,192.168.250.41,1062,0
2020-02-2512:00:00.350,192.168.250.41,192.168.250.1,168,0
2020-02-2512:00:00.350,192.168.250.1,192.168.250.41,120,0
2020-02-2512:00:00.980,192.168.250.50,192.168.250.1,134,0
2020-02-2512:00:00.990,192.168.250.1,192.168.250.50,1058,0
2020-02-2512:00:00.990,192.168.250.50,192.168.250.1,305,0
2020-02-2512:00:00.990,192.168.250.1,192.168.250.50,743,0
2020-02-2512:00:03.580,192.168.250.50,192.168.250.1,304,0
2020-02-2512:00:03.580,192.168.250.1,192.168.250.50,793,0
2020-02-2512:00:03.720,192.168.250.50,192.168.250.1,158,0
2020-02-2512:00:03.730,192.168.250.1,192.168.250.50,1076,0
2020-02-2512:00:03.730,192.168.250.50,192.168.250.1,317,0
2020-02-2512:00:03.730,192.168.250.1,192.168.250.50,880,0
2020-02-2512:00:03.770,192.168.250.27,192.168.250.1,130,0
2020-02-2512:00:03.770,192.168.250.1,192.168.250.27,642,0
2020-02-2511:59:52.900,92.118.38.58,217.15.20.194,1027,0
2020-02-2511:59:52.900,192.168.250.3,92.118.38.58,972,0
2020-02-2512:00:04.680,192.168.250.27,192.168.250.1,176,0
2020-02-2512:00:04.850,192.168.250.1,192.168.250.27,1062,0
2020-02-2512:00:04.850,192.168.250.27,192.168.250.1,326,0
2020-02-2512:00:04.850,192.168.250.1,192.168.250.27,809,0
2020-02-2511:59:19.660,77.111.247.11,217.15.20.194,9270,0
2020-02-2511:59:19.620,192.168.250.50,77.111.247.11,2824,0
2020-02-2511:56:04.870,192.168.250.41,17.248.150.24,21328,0
2020-02-2511:56:04.910,17.248.150.24,217.15.20.194,180420,0
2020-02-2512:00:07.860,192.168.250.62,192.168.250.1,152,0
2020-02-2512:00:07.860,192.168.250.1,192.168.250.62,152,0
2020-02-2512:00:02.680,192.168.250.3,141.8.142.75,9387,0
2020-02-2512:00:02.680,141.8.142.75,217.15.20.194,1623,0
2020-02-2512:00:05.510,192.168.250.3,141.8.183.203,4414,0
2020-02-2512:00:05.510,141.8.183.203,217.15.20.194,1075,0
2020-02-2512:00:11.150,192.168.250.40,192.168.250.1,156,0
2020-02-2512:00:11.150,192.168.250.40,192.168.250.1,140,0
2020-02-2512:00:11.160,192.168.250.40,192.168.250.1,144,0
2020-02-2512:00:11.160,192.168.250.40,192.168.250.1,150,0
2020-02-2512:00:11.160,192.168.250.1,192.168.250.40,814,0
2020-02-2512:00:11.160,192.168.250.1,192.168.250.40,798,0
2020-02-2512:00:11.170,192.168.250.1,192.168.250.40,784,0
2020-02-2512:00:11.170,192.168.250.1,192.168.250.40,1060,0
2020-02-2512:00:11.180,192.168.250.40,192.168.250.1,168,0
2020-02-2512:00:11.180,192.168.250.1,192.168.250.40,120,0
2020-02-2512:00:11.250,192.168.250.27,192.168.250.1,120,0
2020-02-2512:00:11.250,192.168.250.27,192.168.250.1,140,0
2020-02-2512:00:11.270,192.168.250.1,192.168.250.27,458,0
2020-02-2512:00:11.290,192.168.250.1,192.168.250.27,540,0
2020-02-2511:58:42.540,192.168.250.57,104.40.250.127,2373,0
2020-02-2512:00:01.000,192.168.250.50,13.107.3.128,2393,0
2020-02-2512:00:03.590,192.168.250.50,13.94.251.244,2534,0
2020-02-2512:00:03.740,192.168.250.50,68.232.34.200,2515,0
2020-02-2512:00:01.020,13.107.3.128,217.15.20.194,41541,0
2020-02-2512:00:03.770,68.232.34.200,217.15.20.194,11112,0
2020-02-2512:00:03.620,13.94.251.244,217.15.20.194,7293,0
2020-02-2511:53:50.460,52.114.128.43,217.15.20.194,11410,0
2020-02-2512:00:12.020,192.168.250.3,141.8.142.75,5250,0
2020-02-2512:00:12.020,141.8.142.75,217.15.20.194,1127,0
2020-02-2512:00:13.300,192.168.250.3,141.8.183.203,17214,0
2020-02-2512:00:13.300,141.8.183.203,217.15.20.194,1378,0
2020-02-2511:38:05.990,192.168.250.27,52.114.74.5,2247,0
2020-02-2512:00:19.520,192.168.250.27,192.168.250.1,124,0
2020-02-2511:38:06.030,52.114.74.5,217.15.20.194,1209,0
2020-02-2512:00:19.600,192.168.250.1,192.168.250.27,1060,0
2020-02-2512:00:19.600,192.168.250.27,192.168.250.1,300,0
2020-02-2512:00:19.600,192.168.250.1,192.168.250.27,792,0
2020-02-2512:00:19.610,192.168.250.50,192.168.250.1,124,0
2020-02-2512:00:19.610,192.168.250.1,192.168.250.50,1060,0
2020-02-2512:00:19.610,192.168.250.50,192.168.250.1,300,0
2020-02-2512:00:19.610,192.168.250.1,192.168.250.50,792,0
2020-02-2512:00:19.680,192.168.250.50,192.168.250.1,154,0
2020-02-2512:00:19.700,192.168.250.1,192.168.250.50,934,0
2020-02-2512:00:21.100,192.168.250.27,192.168.250.1,150,0
2020-02-2512:00:21.100,192.168.250.1,192.168.250.27,468,0
2020-02-2512:00:21.120,192.168.250.27,192.168.250.1,116,0
2020-02-2512:00:21.120,192.168.250.1,192.168.250.27,116,0
2020-02-2512:00:21.560,192.168.250.27,52.114.76.34,2720,0
2020-02-2512:00:21.560,192.168.250.27,192.168.250.1,152,0
2020-02-2512:00:21.560,192.168.250.27,192.168.250.1,152,0
2020-02-2512:00:21.570,192.168.250.1,192.168.250.27,1058,0
2020-02-2512:00:21.570,192.168.250.27,192.168.250.1,314,0
2020-02-2512:00:21.570,192.168.250.1,192.168.250.27,743,0
2020-02-2512:00:21.580,192.168.250.27,192.168.250.1,116,0
2020-02-2512:00:21.590,192.168.250.1,192.168.250.27,930,0
2020-02-2512:00:21.600,192.168.250.1,192.168.250.27,116,0
2020-02-2511:51:38.440,192.168.250.41,40.74.32.146,5780,0
2020-02-2511:56:24.210,173.194.222.101,217.15.20.194,6494,0
2020-02-2511:56:24.200,192.168.250.27,173.194.222.101,3559,0
2020-02-2512:00:24.360,192.168.250.3,192.168.250.1,142,0
2020-02-2512:00:24.360,192.168.250.1,192.168.250.3,322,0
2020-02-2512:00:24.370,192.168.250.3,192.168.250.1,124,0
2020-02-2512:00:24.370,192.168.250.1,192.168.250.3,124,0
2020-02-2512:00:24.370,192.168.250.3,192.168.250.1,140,0
2020-02-2512:00:24.370,192.168.250.1,192.168.250.3,140,0
2020-02-2511:59:11.590,192.168.250.50,77.111.247.41,4870,0
2020-02-2511:59:20.630,77.111.247.41,217.15.20.194,3310,0
2020-02-2512:00:19.700,192.168.250.50,52.114.88.28,4423,0
2020-02-2512:00:19.750,52.114.88.28,217.15.20.194,6988,0
2020-02-2511:51:38.440,192.168.250.41,40.74.32.146,7894,0
2020-02-2512:00:27.540,192.168.250.68,91.189.91.157,152,0
2020-02-2512:00:27.650,91.189.91.157,217.15.20.194,152,0
2020-02-2511:57:24.830,192.168.250.40,17.248.150.118,7734,0
2020-02-2511:57:24.880,17.248.150.118,217.15.20.194,11969,0
2020-02-2512:00:28.220,141.8.183.229,217.15.20.194,138,0
2020-02-2512:00:28.220,192.168.250.247,141.8.183.229,236,0
2020-02-2511:57:11.420,17.248.150.108,217.15.20.194,9470,0
2020-02-2511:57:11.390,192.168.250.60,17.248.150.108,5923,0
2020-02-2512:00:24.280,92.118.38.58,217.15.20.194,1027,0
2020-02-2512:00:24.280,192.168.250.3,92.118.38.58,972,0
2020-02-2512:00:37.360,192.168.250.27,192.168.250.1,154,0
2020-02-2512:00:37.390,192.168.250.1,192.168.250.27,740,0
2020-02-2512:00:39.490,192.168.250.50,192.168.250.1,146,0
2020-02-2512:00:39.490,192.168.250.1,192.168.250.50,464,0
2020-02-2512:00:39.490,192.168.250.50,64.233.164.95,3993,0
2020-02-2512:00:39.500,64.233.164.95,217.15.20.194,10109,0
2020-02-2512:00:40.110,192.168.250.62,192.168.250.1,152,0
2020-02-2512:00:40.110,192.168.250.1,192.168.250.62,152,0
2020-02-2512:00:40.240,192.168.250.40,192.168.250.1,132,0
2020-02-2512:00:40.250,192.168.250.1,192.168.250.40,676,0
2020-02-2511:59:59.450,192.168.250.27,195.122.177.150,2258,0
2020-02-2511:59:59.450,192.168.250.27,195.122.177.150,2636,0
2020-02-2511:59:59.480,195.122.177.150,217.15.20.194,1059,0
2020-02-2511:59:59.490,195.122.177.150,217.15.20.194,1363,0
2020-02-2512:00:44.760,192.168.250.3,192.168.250.1,186,0
2020-02-2512:00:44.760,192.168.250.1,192.168.250.3,995,0
2020-02-2512:00:44.770,192.168.250.3,93.92.192.5,2969,0
2020-02-2512:00:44.770,93.92.192.5,217.15.20.194,2528,0
2020-02-2512:00:47.480,192.168.250.27,192.168.250.1,120,0
2020-02-2512:00:47.490,192.168.250.1,192.168.250.27,384,0
2020-02-2511:59:17.280,192.168.250.27,13.94.251.244,2572,0
2020-02-2512:00:47.630,192.168.250.41,192.168.250.1,200,0
2020-02-2512:00:47.720,192.168.250.1,192.168.250.41,994,0
2020-02-2512:00:47.860,192.168.250.27,192.168.250.1,116,0
